PLOT	SPECIES	HEIGHT	STATUS	LIGHT	CONS	CONBA
26	GUAGLA	22	0	0.253	0	85.73272834
26	ALCLAT	20	0	0.253	8	1527.066692
26	SAPLAU	19	0	0.253	2	0
26	ALCLAT	20	0	0.253	8	1527.066692
26	SAPLAU	15	0	0.253	2	0
26	ALCLAT	12	0	0.253	8	1527.066692
26	ALCLAT	21	0	0.253	8	1527.066692
26	ALCLAT	17	0	0.253	8	1527.066692
26	PIPGLA	37	0	0.253	0	6.385129989
26	PREMON	25	0	0.253	1	2066.633895
26	ALCLAT	33	0	0.253	8	1527.066692
26	PSYBER	14	0	0.253	0	89.87460409
26	GUAGUI	28	1	0.253	5	9.897980354
26	GUAGUI	22	1	0.253	5	9.897980354
26	SAPLAU	12	0	0.253	2	0
26	GUAGUI	23	1	0.253	5	9.897980354
26	ALCLAT	35	0	0.253	8	1527.066692
26	ALCLAT	44	0	0.253	8	1527.066692
26	GUAGUI	22	1	0.253	5	9.897980354
26	GUAGUI	16	0	0.253	5	9.897980354
27	ALCFLO	80	0	0.757	0	0
27	GUAGUI	30	0	0.757	5	1.91134497
27	CASARB	24	1	0.757	1	97.55509127
27	INGVER	19	0	0.757	1	91.60884178
27	GUAGUI	22	1	0.757	5	1.91134497
27	CASARB	33	1	0.757	1	97.55509127
27	GUAGUI	12	0	0.757	5	1.91134497
27	GUAGUI	14	0	0.757	5	1.91134497
27	INGVER	17	1	0.757	1	91.60884178
27	PIPGLA	55	0	0.757	1	2.246317287
27	MANBID	12	0	0.757	0	6.290175351
27	PSYBRA	110	1	0.757	0	54.72999978
27	GUAGUI	21	1	0.757	5	1.91134497
27	GUAGUI	20	1	0.757	5	1.91134497
27	SCHMOR	62	0	0.757	0	82.17346094
27	PSYBER	105	0	0.757	1	148.6114697
27	PSYBER	95	0	0.757	1	148.6114697
27	PIPGLA	88	0	0.757	1	2.246317287
28	GUAGUI	10	0	0.631	48	3559.931215
28	GUAGUI	16	0	0.631	48	3559.931215
28	GUAGUI	14.5	0	0.631	48	3559.931215
28	GUAGUI	14	0	0.631	48	3559.931215
28	GUAGUI	15	1	0.631	48	3559.931215
28	GUAGUI	13	1	0.631	48	3559.931215
28	GUAGUI	34	0	0.631	48	3559.931215
28	GUAGUI	11	0	0.631	48	3559.931215
28	GUAGUI	10	0	0.631	48	3559.931215
28	GUAGUI	13.5	1	0.631	48	3559.931215
28	GUAGUI	15	0	0.631	48	3559.931215
28	GUAGUI	14	1	0.631	48	3559.931215
28	GUAGUI	14	1	0.631	48	3559.931215
28	GUAGUI	14	0	0.631	48	3559.931215
28	GUAGUI	13	0	0.631	48	3559.931215
28	SLOBER	13.5	0	0.631	2	267.5875105
28	GUAGUI	12.5	0	0.631	48	3559.931215
28	GUAGUI	15.5	1	0.631	48	3559.931215
28	GUAGUI	13	0	0.631	48	3559.931215
28	SLOBER	12	0	0.631	2	267.5875105
28	GUAGUI	11	0	0.631	48	3559.931215
28	GUAGUI	16	1	0.631	48	3559.931215
28	SAPLAU	10	1	0.631	1	0
28	GUAGUI	13.5	0	0.631	48	3559.931215
28	GUAGUI	14	1	0.631	48	3559.931215
28	GUAGUI	10.5	0	0.631	48	3559.931215
28	GUAGUI	11	0	0.631	48	3559.931215
28	GUAGUI	15.5	0	0.631	48	3559.931215
28	GUAGUI	15.5	1	0.631	48	3559.931215
28	GUAGUI	15.5	0	0.631	48	3559.931215
28	GUAGUI	14.5	0	0.631	48	3559.931215
28	GUAGUI	12	0	0.631	48	3559.931215
28	GUAGUI	10	0	0.631	48	3559.931215
28	GUAGUI	13	1	0.631	48	3559.931215
28	GUAGUI	10	0	0.631	48	3559.931215
28	GUAGUI	16.5	0	0.631	48	3559.931215
28	OCOSIN	31	1	0.631	0	0
28	GUAGUI	11	0	0.631	48	3559.931215
28	GUAGUI	10	0	0.631	48	3559.931215
28	GUAGUI	19	1	0.631	48	3559.931215
28	GUAGUI	16	1	0.631	48	3559.931215
28	SAPLAU	10.5	1	0.631	1	0
28	GUAGUI	13	0	0.631	48	3559.931215
28	GUAGUI	10.5	0	0.631	48	3559.931215
28	GUAGUI	17	1	0.631	48	3559.931215
28	GUAGUI	15.5	0	0.631	48	3559.931215
28	SLOBER	15	0	0.631	2	267.5875105
28	GUAGUI	13	0	0.631	48	3559.931215
28	GUAGUI	12	0	0.631	48	3559.931215
28	GUAGUI	12.5	0	0.631	48	3559.931215
28	GUAGUI	17	0	0.631	48	3559.931215
28	GUAGUI	15.5	1	0.631	48	3559.931215
28	GUAGUI	11	0	0.631	48	3559.931215
28	GUAGUI	10	0	0.631	48	3559.931215
28	GUAGUI	13	0	0.631	48	3559.931215
29	PIPGLA	84	1	0.369	2	0
29	GUAGUI	18	0	0.369	14	2846.377192
29	GUAGUI	18	0	0.369	14	2846.377192
29	GUAGUI	20	0	0.369	14	2846.377192
29	GUAGUI	14	1	0.369	14	2846.377192
29	PIPGLA	40	1	0.369	2	0
29	GUAGUI	20	0	0.369	14	2846.377192
29	GUAGUI	16	0	0.369	14	2846.377192
29	GUAGUI	18	1	0.369	14	2846.377192
29	GUAGUI	15	1	0.369	14	2846.377192
29	PIPGLA	77	1	0.369	2	0
29	GUAGUI	11	0	0.369	14	2846.377192
29	PREMON	22	0	0.369	0	2074.943408
29	GUAGUI	12	1	0.369	14	2846.377192
29	GUAGUI	20	0	0.369	14	2846.377192
29	GUAGUI	16	0	0.369	14	2846.377192
29	GUAGUI	78	0	0.369	14	2846.377192
29	GUAGUI	20	0	0.369	14	2846.377192
29	GUAGUI	12	0	0.369	14	2846.377192
30	GUAGUI	18	1	0.191	2	822.8271768
30	GUAGUI	13	1	0.191	2	822.8271768
30	SCHMOR	13	1	0.191	0	0
30	ROYBOR	33	0	0.191	0	0
30	MANBID	10	0	0.191	2	240.3901145
30	GUAGUI	15	1	0.191	2	822.8271768
30	MANBID	10.5	1	0.191	2	240.3901145
31	ALCLAT	15	1	0.127	0	728.5574061
31	SLOBER	15	1	0.127	1	973.2977625
31	SAPLAU	10	0	0.127	2	0
31	DACEXC	23.5	0	0.127	1	1895.417096
31	DACEXC	30	0	0.127	1	1895.417096
31	GUAGUI	10	0	0.127	2	1947.449724
31	SCHMOR	11	1	0.127	0	0
31	SAPLAU	10	0	0.127	2	0
31	SAPLAU	10	0	0.127	2	0
31	GUAGUI	13	1	0.127	2	1947.449724
31	GUAGUI	15.5	1	0.127	2	1947.449724
31	SLOBER	11	1	0.127	1	973.2977625
31	OCOSIN	12.5	0	0.127	0	0
32	PREMON	50	0	0.128	12	4054.696558
32	PREMON	29	1	0.128	12	4054.696558
32	GUAGUI	10	1	0.128	0	0
32	PREMON	28	1	0.128	12	4054.696558
32	PREMON	22	1	0.128	12	4054.696558
32	MANBID	12	1	0.128	1	2139.671919
32	PREMON	23	0	0.128	12	4054.696558
32	PREMON	30	0	0.128	12	4054.696558
32	PREMON	31	1	0.128	12	4054.696558
32	SAPLAU	10	0	0.128	0	0
32	PREMON	29	0	0.128	12	4054.696558
32	PREMON	29	1	0.128	12	4054.696558
32	MANBID	10	1	0.128	1	2139.671919
32	PREMON	29	0	0.128	12	4054.696558
32	PREMON	34.5	0	0.128	12	4054.696558
32	SCHMOR	10	0	0.128	0	0
32	PREMON	32	1	0.128	12	4054.696558
32	PREMON	38	1	0.128	12	4054.696558
33	SAPLAU	19	0	0.655	0	0
33	EUGDOM	14	1	0.655	24	404.7078196
33	INGLAU	19	1	0.655	9	907.0016752
33	EUGDOM	21	1	0.655	24	404.7078196
33	PREMON	63	1	0.655	2	2230.467952
33	INGLAU	12	1	0.655	9	907.0016752
33	EUGDOM	13.5	0	0.655	24	404.7078196
33	EUGDOM	16	0	0.655	24	404.7078196
33	EUGDOM	10	0	0.655	24	404.7078196
33	INGLAU	11.5	1	0.655	9	907.0016752
33	PREMON	61	1	0.655	2	2230.467952
33	PIPGLA	10	0	0.655	3	0
33	EUGDOM	15	0	0.655	24	404.7078196
33	SLOBER	125	1	0.655	0	3096.441213
33	GUAGUI	10	0	0.655	1	954.9722242
33	INGLAU	18	1	0.655	9	907.0016752
33	INGLAU	23.2	1	0.655	9	907.0016752
33	EUGDOM	23	1	0.655	24	404.7078196
33	EUGDOM	13	0	0.655	24	404.7078196
33	PREMON	62	1	0.655	2	2230.467952
33	EUGDOM	23	1	0.655	24	404.7078196
33	EUGDOM	25	1	0.655	24	404.7078196
33	INGLAU	34	1	0.655	9	907.0016752
33	PIPGLA	15	1	0.655	3	0
33	PSESPU	17	1	0.655	6	1309.27641
33	EUGDOM	36	1	0.655	24	404.7078196
33	INGLAU	17	1	0.655	9	907.0016752
33	SCHMOR	13	1	0.655	0	4.082813813
33	INGLAU	16	1	0.655	9	907.0016752
33	EUGDOM	18	1	0.655	24	404.7078196
33	ANDINE	28	1	0.655	2	0
33	OCOSIN	28	0	0.655	1	0
33	ANDINE	36	1	0.655	2	0
33	ANDINE	34	1	0.655	2	0
33	PSESPU	96	1	0.655	6	1309.27641
33	OCOSIN	13	1	0.655	1	0
33	PIPGLA	20	0	0.655	3	0
33	PSESPU	154	1	0.655	6	1309.27641
33	EUGDOM	21	1	0.655	24	404.7078196
33	EUGDOM	16	0	0.655	24	404.7078196
33	EUGDOM	18	0	0.655	24	404.7078196
33	EUGDOM	12	1	0.655	24	404.7078196
33	EUGDOM	20	1	0.655	24	404.7078196
33	PSESPU	32	1	0.655	6	1309.27641
33	EUGDOM	18	1	0.655	24	404.7078196
33	GUAGUI	15	1	0.655	1	954.9722242
33	EUGDOM	21	1	0.655	24	404.7078196
33	TETBAL	12	0	0.655	1	625.1141062
33	PSESPU	21	0	0.655	6	1309.27641
33	EUGDOM	21	1	0.655	24	404.7078196
33	EUGDOM	16	0	0.655	24	404.7078196
33	PSESPU	14	1	0.655	6	1309.27641
33	INGLAU	31	1	0.655	9	907.0016752
33	PSESPU	30	1	0.655	6	1309.27641
33	EUGDOM	16.2	1	0.655	24	404.7078196
33	EUGDOM	16	1	0.655	24	404.7078196
33	EUGDOM	12	0	0.655	24	404.7078196
33	PIPGLA	11.5	0	0.655	3	0
33	EUGDOM	17	1	0.655	24	404.7078196
33	INGLAU	27	1	0.655	9	907.0016752
34	PREMON	33	1	0.488	3	4281.040455
34	PSYBER	12	0	0.488	0	1.73196003
34	PREMON	46	0	0.488	3	4281.040455
34	PREMON	25	0	0.488	3	4281.040455
34	OCOSIN	16	1	0.488	1	0
34	INGLAU	12	0	0.488	0	383.596317
34	OCOSIN	22	1	0.488	1	0
34	GUAGUI	11.5	0	0.488	0	166.2600733
34	PREMON	12	0	0.488	3	4281.040455
35	OCOSIN	19	1	0.782	2	0
35	PREMON	61.5	1	0.782	16	2276.319497
35	ANDINE	14	1	0.782	1	289.529179
35	PREMON	50	1	0.782	16	2276.319497
35	OCOSIN	10	0	0.782	2	0
35	DACEXC	21	0	0.782	3	2510.619477
35	PREMON	31	0	0.782	16	2276.319497
35	CORBOR	92	1	0.782	0	9.059410735
35	PREMON	19	0	0.782	16	2276.319497
35	PREMON	43	1	0.782	16	2276.319497
35	PREMON	46	1	0.782	16	2276.319497
35	IXOFER	33	1	0.782	0	0
35	DACEXC	27	0	0.782	3	2510.619477
35	DACEXC	18	0	0.782	3	2510.619477
35	GUAGUI	15	1	0.782	2	6071.897258
35	PREMON	32	1	0.782	16	2276.319497
35	DACEXC	12.5	0	0.782	3	2510.619477
35	PREMON	18	0	0.782	16	2276.319497
35	PREMON	14.5	0	0.782	16	2276.319497
35	HOMRAC	66	1	0.782	0	18.4321168
35	PREMON	19	1	0.782	16	2276.319497
35	PSYBER	11	0	0.782	0	41.66325199
35	MANBID	11.5	1	0.782	0	72.61006021
35	PREMON	18	0	0.782	16	2276.319497
35	GUAGUI	13	0	0.782	2	6071.897258
35	OCOSIN	17	1	0.782	2	0
35	PREMON	44	1	0.782	16	2276.319497
35	ALCLAT	42.6	0	0.782	1	881.4130889
35	PREMON	21	0	0.782	16	2276.319497
35	PREMON	16	1	0.782	16	2276.319497
35	ANDINE	15	0	0.782	1	289.529179
35	PREMON	16	1	0.782	16	2276.319497
35	LAEPRO	14.2	0	0.782	1	0
35	CECSCH	20	0	0.782	0	0
35	LAEPRO	14	0	0.782	1	0
35	GUAGUI	16	1	0.782	2	6071.897258
35	PREMON	57	1	0.782	16	2276.319497
35	ALCLAT	97	1	0.782	1	881.4130889
35	TRIPAL	13.5	1	0.782	1	56.69003943
35	TRIPAL	17	1	0.782	1	56.69003943
36	ANDINE	14	1	0.617	0	730.6166415
36	PREMON	21	0	0.617	13	5401.10463
36	PREMON	18	0	0.617	13	5401.10463
36	PREMON	20	0	0.617	13	5401.10463
36	GUAGUI	19	1	0.617	5	1935.725693
36	GUAGUI	12	0	0.617	5	1935.725693
36	PREMON	16	0	0.617	13	5401.10463
36	CECSCH	78	0	0.617	0	11.18171365
36	PREMON	13	0	0.617	13	5401.10463
36	HOMRAC	33	1	0.617	0	0
36	PREMON	20	0	0.617	13	5401.10463
36	GUAGUI	17	1	0.617	5	1935.725693
36	PREMON	15	0	0.617	13	5401.10463
36	PREMON	22.2	0	0.617	13	5401.10463
36	PREMON	15	0	0.617	13	5401.10463
36	TABHET	10.2	0	0.617	0	60.89074151
36	GUAGUI	27	1	0.617	5	1935.725693
36	PREMON	36.5	0	0.617	13	5401.10463
36	GUAGUI	17.6	0	0.617	5	1935.725693
36	PREMON	20	0	0.617	13	5401.10463
36	PIPGLA	20.5	1	0.617	0	0
36	PREMON	65	0	0.617	13	5401.10463
36	GUAGUI	15	0	0.617	5	1935.725693
36	PREMON	32	0	0.617	13	5401.10463
36	PREMON	46	1	0.617	13	5401.10463
37	PREMON	28	1	0.374	6	4148.622325
37	GUAGUI	19.5	0	0.374	93	3816.391048
37	GUAGUI	14	0	0.374	93	3816.391048
37	GUAGUI	14	0	0.374	93	3816.391048
37	GUAGUI	13	0	0.374	93	3816.391048
37	GUAGUI	13	0	0.374	93	3816.391048
37	GUAGUI	13.5	0	0.374	93	3816.391048
37	PIPGLA	21	1	0.374	4	0
37	GUAGUI	13	0	0.374	93	3816.391048
37	GUAGUI	17	0	0.374	93	3816.391048
37	GUAGUI	18	1	0.374	93	3816.391048
37	GUAGUI	21	0	0.374	93	3816.391048
37	GUAGUI	15	0	0.374	93	3816.391048
37	GUAGUI	20	0	0.374	93	3816.391048
37	PREMON	37	1	0.374	6	4148.622325
37	GUAGUI	20.5	0	0.374	93	3816.391048
37	GUAGUI	21	1	0.374	93	3816.391048
37	GUAGUI	22	0	0.374	93	3816.391048
37	GUAGUI	17	0	0.374	93	3816.391048
37	GUAGUI	17	1	0.374	93	3816.391048
37	GUAGUI	16	0	0.374	93	3816.391048
37	GUAGUI	17	0	0.374	93	3816.391048
37	PREMON	40.5	1	0.374	6	4148.622325
37	GUAGUI	23	0	0.374	93	3816.391048
37	GUAGUI	20	1	0.374	93	3816.391048
37	GUAGUI	18	0	0.374	93	3816.391048
37	GUAGUI	17	0	0.374	93	3816.391048
37	GUAGUI	15	0	0.374	93	3816.391048
37	PREMON	22	0	0.374	6	4148.622325
37	ALCLAT	17	0	0.374	1	0
37	GUAGUI	30	0	0.374	93	3816.391048
37	GUAGUI	10	0	0.374	93	3816.391048
37	PIPGLA	62	1	0.374	4	0
37	GUAGUI	25	0	0.374	93	3816.391048
37	GUAGUI	22	1	0.374	93	3816.391048
37	GUAGUI	14	0	0.374	93	3816.391048
37	GUAGUI	26	0	0.374	93	3816.391048
37	GUAGUI	18	0	0.374	93	3816.391048
37	GUAGUI	20	0	0.374	93	3816.391048
37	GUAGUI	11	1	0.374	93	3816.391048
37	GUAGUI	14	0	0.374	93	3816.391048
37	GUAGUI	16	0	0.374	93	3816.391048
37	GUAGUI	15	0	0.374	93	3816.391048
37	GUAGUI	16	0	0.374	93	3816.391048
37	GUAGUI	10	0	0.374	93	3816.391048
37	GUAGUI	20	0	0.374	93	3816.391048
37	PSYBER	105	0	0.374	1	41.68720664
37	GUAGUI	15	0	0.374	93	3816.391048
37	GUAGUI	29	0	0.374	93	3816.391048
37	GUAGUI	19	0	0.374	93	3816.391048
37	GUAGUI	28.5	0	0.374	93	3816.391048
37	GUAGUI	24.5	0	0.374	93	3816.391048
37	GUAGUI	20	0	0.374	93	3816.391048
37	GUAGUI	18	0	0.374	93	3816.391048
37	GUAGUI	10	0	0.374	93	3816.391048
37	GUAGUI	15	0	0.374	93	3816.391048
37	PREMON	42	1	0.374	6	4148.622325
37	GUAGUI	10	0	0.374	93	3816.391048
37	ALCLAT	15	0	0.374	1	0
37	PREMON	70	0	0.374	6	4148.622325
37	GUAGUI	20	0	0.374	93	3816.391048
37	GUAGUI	18.5	0	0.374	93	3816.391048
37	GUAGUI	22	0	0.374	93	3816.391048
37	GUAGUI	16	0	0.374	93	3816.391048
37	GUAGUI	17	0	0.374	93	3816.391048
37	SAPLAU	10	1	0.374	0	1.838538561
37	GUAGUI	18	0	0.374	93	3816.391048
37	PIPGLA	80	1	0.374	4	0
37	PREMON	66.5	1	0.374	6	4148.622325
37	ANDINE	39	1	0.374	2	380.9181092
37	ANDINE	47	0	0.374	2	380.9181092
37	GUAGUI	23	0	0.374	93	3816.391048
37	GUAGUI	21.5	0	0.374	93	3816.391048
37	GUAGUI	22	0	0.374	93	3816.391048
37	GUAGUI	15	0	0.374	93	3816.391048
37	GUAGUI	17	0	0.374	93	3816.391048
37	GUAGUI	17	0	0.374	93	3816.391048
37	GUAGUI	16.5	0	0.374	93	3816.391048
37	GUAGUI	20.5	0	0.374	93	3816.391048
37	GUAGUI	20	0	0.374	93	3816.391048
37	GUAGUI	17	0	0.374	93	3816.391048
37	PSYBER	10	1	0.374	1	41.68720664
37	GUAGUI	20	0	0.374	93	3816.391048
37	GUAGUI	12	0	0.374	93	3816.391048
37	GUAGUI	15	0	0.374	93	3816.391048
37	GUAGUI	10	0	0.374	93	3816.391048
37	GUAGUI	20	0	0.374	93	3816.391048
37	GUAGUI	18.5	0	0.374	93	3816.391048
37	GUAGUI	14	0	0.374	93	3816.391048
37	PIPGLA	62	1	0.374	4	0
37	GUAGUI	23.5	0	0.374	93	3816.391048
37	GUAGUI	25	0	0.374	93	3816.391048
37	GUAGUI	17	0	0.374	93	3816.391048
37	GUAGUI	20	1	0.374	93	3816.391048
37	GUAGUI	15.5	0	0.374	93	3816.391048
37	SLOBER	30	0	0.374	0	89.63717823
37	GUAGUI	27	0	0.374	93	3816.391048
37	ANDINE	50	0	0.374	2	380.9181092
37	GUAGUI	23	1	0.374	93	3816.391048
37	GUAGUI	24	1	0.374	93	3816.391048
37	GUAGUI	24	0	0.374	93	3816.391048
37	GUAGUI	25.5	0	0.374	93	3816.391048
37	ROYBOR	29.5	1	0.374	0	0
37	GUAGUI	16	0	0.374	93	3816.391048
37	GUAGUI	19	0	0.374	93	3816.391048
37	GUAGUI	14	1	0.374	93	3816.391048
37	GUAGUI	17	0	0.374	93	3816.391048
37	GUAGUI	19	1	0.374	93	3816.391048
37	GUAGUI	19	0	0.374	93	3816.391048
37	GUAGUI	22	0	0.374	93	3816.391048
37	GUAGUI	27	0	0.374	93	3816.391048
37	GUAGUI	22	1	0.374	93	3816.391048
37	GUAGUI	16	0	0.374	93	3816.391048
37	GUAGUI	13	0	0.374	93	3816.391048
37	OCOSIN	16	1	0.374	0	0
37	GUAGUI	17	0	0.374	93	3816.391048
38	PREMON	29	0	0.133	13	3038.57983
38	GUAGUI	12	0	0.133	3	1104.411189
38	OCOSIN	23	0	0.133	6	0
38	PREMON	22	1	0.133	13	3038.57983
38	PREMON	21	0	0.133	13	3038.57983
38	OCOSIN	16	1	0.133	6	0
38	OCOSIN	22	1	0.133	6	0
38	PREMON	23	0	0.133	13	3038.57983
38	PREMON	16	0	0.133	13	3038.57983
38	OCOSIN	13	1	0.133	6	0
38	PREMON	19	1	0.133	13	3038.57983
38	OCOSIN	20	1	0.133	6	0
38	GUAGUI	13	1	0.133	3	1104.411189
38	IXOFER	15.5	1	0.133	0	0
38	PREMON	27.5	1	0.133	13	3038.57983
38	PREMON	18	0	0.133	13	3038.57983
38	PREMON	29	1	0.133	13	3038.57983
38	PREMON	27.5	1	0.133	13	3038.57983
38	PREMON	26.5	1	0.133	13	3038.57983
38	MANBID	11.5	1	0.133	1	4527.812558
38	HOMRAC	10	1	0.133	0	143.1388153
38	PREMON	23.5	1	0.133	13	3038.57983
38	OCOSIN	22	0	0.133	6	0
38	MANBID	16	1	0.133	1	4527.812558
38	GUAGUI	16	0	0.133	3	1104.411189
38	GUAGUI	10	0	0.133	3	1104.411189
38	PREMON	29.5	1	0.133	13	3038.57983
38	CROPOE	10	1	0.133	0	0
38	OCOSIN	10	0	0.133	6	0
38	PREMON	25	1	0.133	13	3038.57983
38	TRIPAL	16	0	0.133	0	64.27572906
38	SLOBER	12	0	0.133	0	2351.136526
39	PREMON	56	1	0.904	13	6127.252356
39	PREMON	32	0	0.904	13	6127.252356
39	PREMON	52	1	0.904	13	6127.252356
39	PREMON	21	0	0.904	13	6127.252356
39	PREMON	25	0	0.904	13	6127.252356
39	PREMON	38	0	0.904	13	6127.252356
39	PREMON	22	0	0.904	13	6127.252356
39	PREMON	61.5	1	0.904	13	6127.252356
39	PREMON	44.5	0	0.904	13	6127.252356
39	PSYBER	10.5	0	0.904	0	6.556189709
39	PREMON	40	0	0.904	13	6127.252356
39	PREMON	40	0	0.904	13	6127.252356
39	PREMON	32	0	0.904	13	6127.252356
39	PREMON	15.5	0	0.904	13	6127.252356
39	PREMON	29.5	0	0.904	13	6127.252356
40	SCHMOR	12.5	0	0.79	3	27.05728089
40	SCHMOR	10	0	0.79	3	27.05728089
40	SAPLAU	11.5	0	0.79	0	0
40	CASARB	20	1	0.79	0	593.0810923
40	OCOSIN	18	1	0.79	0	0
40	LAEPRO	55	1	0.79	0	0
40	MATDOM	10	0	0.79	0	0
40	SCHMOR	10	0	0.79	3	27.05728089
40	SCHMOR	12	1	0.79	3	27.05728089
40	PIPGLA	21	0	0.79	0	1.849219976
41	GUAGUI	16.5	0	0.851	7	0
41	GUAGUI	10	1	0.851	7	0
41	MYRSPL	31.5	1	0.851	0	1.020703453
41	ALCLAT	37.5	0	0.851	1	1319.0437
41	MANBID	12	0	0.851	2	6.290175351
41	MANBID	13	0	0.851	2	6.290175351
41	SAPLAU	10	0	0.851	3	0
41	MANBID	11	1	0.851	2	6.290175351
41	PREMON	21.5	1	0.851	1	4574.991426
41	PREMON	22.5	1	0.851	1	4574.991426
41	SCHMOR	10	1	0.851	3	327.1298019
41	GUAGUI	13	0	0.851	7	0
41	ALCLAT	19.5	0	0.851	1	1319.0437
41	GUAGUI	11.5	1	0.851	7	0
41	GUAGUI	19.5	1	0.851	7	0
41	DACEXC	22	0	0.851	1	7455.635539
41	DACEXC	22	0	0.851	1	7455.635539
41	SCHMOR	13	1	0.851	3	327.1298019
41	PSYBRA	11	0	0.851	0	24.18005326
41	SCHMOR	13.5	0	0.851	3	327.1298019
41	SAPLAU	11.5	0	0.851	3	0
41	SCHMOR	16.5	0	0.851	3	327.1298019
41	SYZJAM	34.5	1	0.851	0	0
41	GUAGUI	22	0	0.851	7	0
41	CASARB	43.5	1	0.851	0	243.1177238
41	SAPLAU	11	1	0.851	3	0
41	GUAGUI	15.5	1	0.851	7	0
41	SAPLAU	19	1	0.851	3	0
41	GUAGUI	10.5	1	0.851	7	0
42	GUAGUI	14	0	0.373	9	0
42	TABHET	150	1	0.373	0	63.0005566
42	GUAGUI	12	1	0.373	9	0
42	GUAGUI	13	0	0.373	9	0
42	BYRSPI	13	1	0.373	0	61.27079568
42	PREMON	17	0	0.373	10	5178.703432
42	GUAGUI	16	1	0.373	9	0
42	PSYBER	11	0	0.373	0	227.3367185
42	PREMON	20.5	0	0.373	10	5178.703432
42	GUAGUI	14	1	0.373	9	0
42	PREMON	28	1	0.373	10	5178.703432
42	PREMON	32	0	0.373	10	5178.703432
42	PREMON	15	0	0.373	10	5178.703432
42	ZANMAR	30	1	0.373	0	0
42	PREMON	21	0	0.373	10	5178.703432
42	PREMON	24	0	0.373	10	5178.703432
42	CASARB	20	1	0.373	0	194.3421417
42	GUAGUI	13	1	0.373	9	0
42	SYMMAR	21	1	0.373	0	0
42	PREMON	27	0	0.373	10	5178.703432
42	PREMON	32	1	0.373	10	5178.703432
42	GUAGUI	13	0	0.373	9	0
42	PREMON	15	0	0.373	10	5178.703432
42	PREMON	20	1	0.373	10	5178.703432
42	GUAGUI	10	0	0.373	9	0
42	GUAGUI	10	1	0.373	9	0
42	GUAGUI	14	0	0.373	9	0
43	OCOLEU	18	1	0.65	2	3.431640195
43	TRIPAL	15	1	0.65	1	12.63391486
43	ROYBOR	22	0	0.65	0	2420.675679
43	TABHET	37.2	0	0.65	1	49.29637966
43	PIPBLA	23	1	0.65	0	0
43	PREMON	16	0	0.65	2	2965.608487
43	TABHET	145	1	0.65	1	49.29637966
43	GUAGUI	12	0	0.65	0	1.58658283
43	INGLAU	16	1	0.65	0	17.9762717
43	PREMON	50.5	0	0.65	2	2965.608487
43	PREMON	69	1	0.65	2	2965.608487
43	TRIPAL	72	1	0.65	1	12.63391486
43	OCOLEU	60	1	0.65	2	3.431640195
43	OCOLEU	30	1	0.65	2	3.431640195
44	PREMON	30	0	0.425	20	3857.223898
44	PREMON	85	1	0.425	20	3857.223898
44	PREMON	20	0	0.425	20	3857.223898
44	PREMON	18	0	0.425	20	3857.223898
44	PREMON	16	0	0.425	20	3857.223898
44	PREMON	39	1	0.425	20	3857.223898
44	PREMON	49	0	0.425	20	3857.223898
44	PIPGLA	38	0	0.425	2	0
44	PIPGLA	40	1	0.425	2	0
44	PIPGLA	30	0	0.425	2	0
44	PREMON	28	0	0.425	20	3857.223898
44	PREMON	30	0	0.425	20	3857.223898
44	PREMON	38	1	0.425	20	3857.223898
44	PREMON	28	0	0.425	20	3857.223898
44	PREMON	25	0	0.425	20	3857.223898
44	PREMON	26	0	0.425	20	3857.223898
44	PREMON	16	0	0.425	20	3857.223898
44	PREMON	20	0	0.425	20	3857.223898
44	PIPHIS	67.8	1	0.425	2	0
44	PIPHIS	26	1	0.425	2	0
44	PREMON	22	0	0.425	20	3857.223898
44	PREMON	18	0	0.425	20	3857.223898
44	PIPHIS	25	1	0.425	2	0
44	ROYBOR	29	0	0.425	1	6323.72756
44	PREMON	21	0	0.425	20	3857.223898
44	PREMON	21	0	0.425	20	3857.223898
44	OCOSIN	48	1	0.425	0	0
44	PREMON	21	0	0.425	20	3857.223898
44	ROYBOR	37	0	0.425	1	6323.72756
44	PREMON	20	0	0.425	20	3857.223898
44	TABHET	10	0	0.425	0	0
45	PIPGLA	24	1	0.555	5	0
45	PIPGLA	38	0	0.555	5	0
45	PSYBER	71	0	0.555	5	188.3774353
45	PSYBRA	120	0	0.555	4	9.080930645
45	PIPGLA	75	1	0.555	5	0
45	PSYBRA	52	0	0.555	4	9.080930645
45	INGLAU	48	1	0.555	0	486.9547153
45	SYZJAM	18	1	0.555	0	0
45	ALCLAT	76	0	0.555	1	0
45	ALCLAT	78	1	0.555	1	0
45	SAPLAU	11	0	0.555	6	0
45	PIPGLA	25	1	0.555	5	0
45	LAEPRO	32	0	0.555	0	1513.627194
45	SAPLAU	51	1	0.555	6	0
45	SAPLAU	15	0	0.555	6	0
45	PSYBER	64.2	1	0.555	5	188.3774353
45	PSYBRA	58.5	0	0.555	4	9.080930645
45	PSYBRA	96	0	0.555	4	9.080930645
45	PSYBER	90	1	0.555	5	188.3774353
45	SAPLAU	10.5	0	0.555	6	0
45	MANBID	15	1	0.555	0	931.0079198
45	MARNOB	23	1	0.555	1	0
45	MARNOB	11	1	0.555	1	0
45	SAPLAU	10.4	0	0.555	6	0
45	SAPLAU	15	0	0.555	6	0
